cpu,ram,swap,disk
26.1,68.6,64.2,69.0
19.4,68.4,64.2,69.0
14.6,68.2,64.2,69.0
9.2,68.2,64.2,69.0
10.0,68.2,64.2,69.0
6.9,68.2,64.2,69.0
9.3,68.2,64.2,69.0
7.6,68.4,64.2,69.0
8.6,68.4,64.2,69.0
8.2,68.4,64.2,69.0
0.0,68.4,64.2,69.0
14.6,68.4,64.2,69.0
22.8,68.6,64.2,69.0
8.0,68.6,64.2,69.0
6.9,68.6,64.2,69.0
31.7,68.6,64.2,69.0
16.0,68.6,64.2,69.0
17.4,68.8,64.2,69.0
20.2,68.8,64.2,69.0
8.6,68.8,64.2,69.0
0.0,68.8,64.2,69.0
17.4,68.8,64.2,69.0
18.6,68.6,64.2,69.0
11.2,68.6,64.2,69.0
4.3,68.6,64.2,69.0
19.1,68.6,64.2,69.0
8.9,68.6,64.2,69.0
43.1,68.8,64.2,69.0
18.9,68.7,64.2,69.0
0.0,68.7,64.2,69.0
0.0,68.7,64.2,69.0
16.1,68.7,64.2,69.0
18.5,68.6,64.2,69.0
21.2,68.8,64.2,69.0
9.4,68.8,64.2,69.0
8.6,68.8,64.2,69.0
75.0,68.8,64.2,69.0
21.2,68.8,64.2,69.0
0.0,68.8,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
37.7,68.5,64.2,69.0
24.1,68.4,64.2,69.0
12.3,68.4,64.2,69.0
11.7,68.4,64.2,69.0
6.8,68.4,64.2,69.0
11.3,68.4,64.2,69.0
8.0,68.6,64.2,69.0
16.7,68.6,64.2,69.0
33.1,68.6,64.2,69.0
36.7,68.7,64.2,69.0
25.0,68.6,64.2,69.0
11.8,68.6,64.2,69.0
19.9,68.6,64.2,69.0
0.0,68.6,64.2,69.0
0.0,68.6,64.2,69.0
34.7,68.6,64.2,69.0
6.2,68.6,64.2,69.0
8.1,68.6,64.2,69.0
3.7,68.6,64.2,69.0
5.5,68.6,64.2,69.0
5.6,68.6,64.2,69.0
5.6,68.5,64.2,69.0
6.3,68.5,64.2,69.0
5.0,68.5,64.2,69.0
4.3,68.5,64.2,69.0
19.8,68.5,64.2,69.0
21.3,68.6,64.2,69.0
28.0,68.6,64.2,69.0
6.2,68.6,64.2,69.0
61.5,68.6,64.2,69.0
6.7,68.6,64.2,69.0
35.6,68.6,64.2,69.0
8.8,68.6,64.2,69.0
11.1,68.7,64.2,69.0
18.8,68.8,64.2,69.0
23.6,68.8,64.2,69.0
66.3,68.8,64.2,69.0
0.0,68.8,64.2,69.0
0.0,68.8,64.2,69.0
0.0,68.8,64.2,69.0
37.8,68.8,64.2,69.0
38.9,68.7,64.2,69.0
14.5,68.7,64.2,69.0
6.3,68.6,64.2,69.0
5.6,68.6,64.2,69.0
6.3,68.6,64.2,69.0
4.3,68.6,64.2,69.0
17.2,68.3,64.2,69.0
4.3,68.3,64.2,69.0
7.9,68.3,64.2,69.0
5.0,68.3,64.2,69.0
3.7,68.3,64.2,69.0
3.8,68.3,64.2,69.0
11.0,68.3,64.2,69.0
11.3,68.3,64.2,69.0
6.2,68.3,64.2,69.0
4.4,68.3,64.2,69.0
6.1,68.3,64.2,69.0
0.0,68.3,64.2,69.0
0.0,68.3,64.2,69.0
10.1,68.3,64.2,69.0
12.4,68.5,64.2,69.0
3.7,68.5,64.2,69.0
4.4,68.5,64.2,69.0
5.0,68.5,64.2,69.0
4.9,68.5,64.2,69.0
3.1,68.1,64.2,69.0
5.0,68.1,64.2,69.0
4.3,68.1,64.2,69.0
0.0,68.1,64.2,69.0
7.1,68.1,64.2,69.0
14.4,68.3,64.2,69.0
6.7,68.3,64.2,69.0
5.0,68.3,64.2,69.0
3.1,68.3,64.2,69.0
10.0,68.3,64.2,69.0
6.7,68.3,64.2,69.0
7.3,68.3,64.2,69.0
5.1,68.3,64.2,69.0
0.0,68.3,64.2,69.0
6.6,68.3,64.2,69.0
16.6,68.5,64.2,69.0
18.5,68.5,64.2,69.0
17.7,68.5,64.2,69.0
12.4,68.5,64.2,69.0
2.5,68.5,64.2,69.0
18.8,68.6,64.2,69.0
5.7,68.6,64.2,69.0
7.4,68.6,64.2,69.0
9.4,68.6,64.2,69.0
11.9,68.6,64.2,69.0
8.0,68.4,64.2,69.0
6.8,68.4,64.2,69.0
7.3,68.4,64.2,69.0
0.0,68.4,64.2,69.0
21.7,68.4,64.2,69.0
38.3,68.7,64.2,69.0
0.0,68.7,64.2,69.0
0.0,68.7,64.2,69.0
0.0,68.7,64.2,69.0
19.4,68.7,64.2,69.0
11.1,68.7,64.2,69.0
11.3,68.4,64.2,69.0
15.4,68.7,64.2,69.0
5.6,68.7,64.2,69.0
3.1,68.7,64.2,69.0
5.6,68.7,64.2,69.0
9.4,68.7,64.2,69.0
7.5,68.6,64.2,69.0
5.6,68.6,64.2,69.0
5.0,68.6,64.2,69.0
4.3,68.6,64.2,69.0
12.6,68.4,64.2,69.0
0.0,68.4,64.2,69.0
0.0,68.4,64.2,69.0
16.8,68.4,64.2,69.0
8.8,68.4,64.2,69.0
13.8,68.4,64.2,69.0
17.3,68.4,64.2,69.0
0.0,68.4,64.2,69.0
16.5,68.4,64.2,69.0
9.1,68.4,64.2,69.0
5.5,68.4,64.2,69.0
10.3,68.4,64.2,69.0
0.0,68.4,64.2,69.0
10.8,68.4,64.2,69.0
18.5,68.6,64.2,69.0
6.7,68.6,64.2,69.0
5.5,68.6,64.2,69.0
9.9,68.6,64.2,69.0
6.2,68.6,64.2,69.0
7.5,68.6,64.2,69.0
5.6,68.6,64.2,69.0
3.1,68.6,64.2,69.0
6.6,68.6,64.2,69.0
4.4,68.6,64.2,69.0
6.2,68.6,64.2,69.0
3.8,68.6,64.2,69.0
0.0,68.6,64.2,69.0
0.0,68.7,64.2,69.0
6.2,68.7,64.2,69.0
6.8,68.5,64.2,69.0
8.1,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
4.8,68.5,64.2,69.0
7.5,68.5,64.2,69.0
3.7,68.5,64.2,69.0
3.7,68.5,64.2,69.0
5.6,68.5,64.2,69.0
5.6,68.5,64.2,69.0
5.6,68.5,64.2,69.0
3.7,68.5,64.2,69.0
3.1,68.5,64.2,69.0
6.2,68.5,64.2,69.0
6.2,68.5,64.2,69.0
4.4,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
4.7,68.5,64.2,69.0
5.0,68.5,64.2,69.0
3.7,68.5,64.2,69.0
5.5,68.5,64.2,69.0
5.1,68.5,64.2,69.0
5.6,68.5,64.2,69.0
5.6,68.5,64.2,69.0
10.7,68.5,64.2,69.0
6.2,68.5,64.2,69.0
6.7,68.5,64.2,69.0
5.6,68.5,64.2,69.0
10.1,68.5,64.2,69.0
5.6,68.5,64.2,69.0
3.8,68.5,64.2,69.0
0.0,68.5,64.2,69.0
6.5,68.5,64.2,69.0
6.2,68.5,64.2,69.0
6.8,68.5,64.2,69.0
4.3,68.5,64.2,69.0
0.0,68.5,64.2,69.0
4.4,68.5,64.2,69.0
3.7,68.5,64.2,69.0
6.2,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
5.3,68.5,64.2,69.0
4.4,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
6.9,68.5,64.2,69.0
19.5,68.6,64.2,69.0
0.0,68.6,64.2,69.0
0.0,68.6,64.2,69.0
0.0,68.6,64.2,69.0
7.9,68.6,64.2,69.0
9.3,68.6,64.2,69.0
9.4,68.4,64.2,69.0
15.3,68.6,64.2,69.0
27.8,68.6,64.2,69.0
21.0,68.6,64.2,69.0
20.4,68.8,64.2,69.0
15.6,68.8,64.2,69.0
9.7,68.8,64.2,69.0
75.5,68.8,64.2,69.0
34.8,68.8,64.2,69.0
16.8,68.7,64.2,69.0
17.5,68.7,64.2,69.0
15.2,68.6,64.2,69.0
7.5,68.6,64.2,69.0
53.9,68.6,64.2,69.0
12.7,68.6,64.2,69.0
13.1,68.6,64.2,69.0
12.7,68.6,64.2,69.0
4.4,68.6,64.2,69.0
68.5,68.6,64.2,69.0
18.6,68.5,64.2,69.0
19.6,68.5,64.2,69.0
25.0,68.5,64.2,69.0
14.8,68.5,64.2,69.0
11.0,68.5,64.2,69.0
49.7,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
0.0,68.5,64.2,69.0
24.7,68.5,64.2,69.0
19.5,68.5,64.2,69.0
17.2,68.6,64.2,69.0
16.8,68.6,64.2,69.0
11.1,68.6,64.2,69.0
42.4,68.6,64.2,69.0
62.3,68.6,64.2,69.0
34.8,68.6,64.2,69.0
40.9,68.6,64.2,69.0
17.0,68.6,64.2,69.0
21.1,68.6,64.2,69.0
41.6,68.6,64.2,69.0
51.5,68.5,64.2,69.0
57.7,68.6,64.2,69.0
75.3,68.7,64.2,69.0
61.5,68.7,64.2,69.0
27.8,68.8,64.2,69.0
15.4,68.7,64.2,69.0
40.7,68.8,64.2,69.0
33.3,68.8,64.2,69.0
11.7,68.8,64.2,69.0
29.8,68.6,64.2,69.0
0.0,68.6,64.2,69.0
0.0,68.6,64.2,69.0
0.0,68.6,64.2,69.0
13.2,68.6,64.2,69.0
12.3,68.6,64.2,69.0
10.1,68.6,64.2,69.0
60.4,68.6,64.2,69.0
59.6,68.6,64.2,69.0
32.3,68.6,64.2,69.0
13.7,68.6,64.2,69.0
18.3,68.6,63.1,69.0
20.6,68.9,63.1,69.0
5.6,68.9,63.1,69.0
10.1,68.9,63.1,69.0
10.3,68.9,63.1,69.0
13.0,68.9,63.1,69.0
47.9,68.9,63.1,69.0
2.5,68.9,63.1,69.0
4.9,68.9,63.1,69.0
5.0,68.4,63.1,69.0
4.9,68.4,63.1,69.0
5.7,68.4,63.1,69.0
0.0,68.2,63.1,69.0
5.6,68.2,63.1,69.0
5.7,68.2,63.1,69.0
4.9,68.2,63.1,69.0
0.0,68.4,63.1,69.0
0.0,68.4,63.1,69.0
5.2,68.4,63.1,69.0
5.5,68.4,63.1,69.0
5.5,68.4,63.1,69.0
3.8,68.4,63.1,69.0
6.7,68.2,63.1,69.0
2.5,68.2,63.1,69.0
5.5,68.2,63.1,69.0
3.8,68.1,63.1,69.0
4.9,68.1,63.1,69.0
0.0,68.1,63.1,69.0
5.3,68.1,63.1,69.0
4.9,68.2,63.1,69.0
5.6,68.2,63.1,69.0
0.0,68.2,63.1,69.0
0.0,68.2,63.1,69.0
4.1,68.2,63.1,69.0
7.4,68.2,63.1,69.0
4.9,68.2,63.1,69.0
6.3,68.2,63.1,69.0
5.5,68.2,63.1,69.0
6.4,68.2,63.1,69.0
7.4,68.1,63.1,69.0
3.6,68.1,63.1,69.0
4.4,68.1,63.1,69.0
6.1,68.1,63.1,69.0
3.7,68.1,63.1,69.0
5.6,68.1,63.1,69.0
0.0,68.1,63.1,69.0
0.0,68.1,63.1,69.0
0.0,68.1,63.1,69.0
5.7,68.1,63.1,69.0
12.8,68.2,63.1,69.0
14.0,68.2,63.1,69.0
15.2,68.2,63.1,69.0
14.5,68.2,63.1,69.0
14.2,68.2,63.1,69.0
15.5,68.2,63.1,69.0
9.3,68.2,63.1,69.0
0.0,68.2,63.1,69.0
0.0,68.2,63.1,69.0
12.4,68.2,63.1,69.0
5.6,68.4,63.1,69.0
6.1,68.4,63.1,69.0
0.0,68.4,63.1,69.0
0.0,68.4,63.1,69.0
14.5,68.4,63.1,69.0
16.5,68.6,63.1,69.0
8.6,68.6,63.1,69.0
6.1,68.6,63.1,69.0
0.0,68.6,63.1,69.0
5.6,68.6,63.1,69.0
6.2,68.6,63.1,69.0
6.3,68.6,63.1,69.0
0.0,68.6,63.1,69.0
0.0,68.7,63.1,69.0
5.2,68.7,63.1,69.0
8.1,68.7,63.1,69.0
4.4,68.7,63.1,69.0
0.0,68.7,63.1,69.0
0.0,68.7,63.1,69.0
3.8,68.7,63.1,69.0
7.8,68.7,63.1,69.0
0.0,68.7,63.1,69.0
0.0,68.7,63.1,69.0
0.0,68.7,63.1,69.0
19.3,68.7,63.1,69.0
26.9,68.6,63.1,69.0
15.6,68.6,63.1,69.0
0.0,68.6,63.1,69.0
0.0,68.6,63.1,69.0
25.3,68.6,63.1,69.0
15.7,68.7,63.1,69.0
7.4,68.7,63.1,69.0
16.3,68.7,63.1,69.0
56.2,68.7,63.1,69.0
16.0,68.7,63.1,69.0
11.7,68.7,63.1,69.0
3.2,68.7,63.1,69.0
4.3,68.7,63.1,69.0
4.4,68.7,63.1,69.0
10.2,68.7,63.1,69.0
10.3,68.6,63.1,69.0
21.2,68.6,63.1,69.0
6.1,68.7,63.1,69.0
6.2,68.7,63.1,69.0
23.1,68.7,63.1,69.0
20.7,68.8,63.1,69.0
20.0,68.8,63.1,69.0
25.3,68.8,63.1,69.0
6.7,68.8,63.1,69.0
15.1,68.8,63.1,69.0
13.9,68.8,63.1,69.0
0.0,68.9,63.1,69.0
0.0,68.9,63.1,69.0
0.0,68.9,63.1,69.0
13.7,68.9,63.1,69.0
13.8,68.9,63.1,69.0
0.0,68.9,63.1,69.0
0.0,68.9,63.1,69.0
0.0,68.9,63.1,69.0
10.7,68.9,63.1,69.0
32.7,68.9,63.1,69.0
29.7,68.9,63.1,69.0
37.7,68.9,63.1,69.0
5.5,68.9,63.1,69.0
33.3,68.9,63.1,69.0
11.5,68.9,63.1,69.0
6.6,68.7,63.1,69.0
6.2,68.4,63.1,69.0
3.1,68.4,63.1,69.0
5.7,68.4,63.1,69.0
7.3,68.5,63.1,69.0
8.8,68.7,63.1,69.0
30.3,68.7,63.1,69.0
65.4,68.7,63.1,69.0
29.5,68.7,62.1,69.0
93.7,68.7,62.1,69.0
49.4,68.7,62.1,69.0
32.5,68.7,62.1,69.0
50.6,68.7,62.1,69.0
85.2,68.7,62.1,69.0
31.1,68.7,62.1,69.0
10.4,68.7,62.1,69.0
0.0,68.7,62.1,69.0
0.0,68.7,62.1,69.0
9.0,68.7,62.1,69.0
32.7,68.9,62.1,69.0
23.0,68.9,62.1,69.0
0.0,68.9,62.1,69.0
0.0,68.9,62.1,69.0
28.7,68.9,62.1,69.0
51.9,68.7,62.1,69.0
13.5,68.7,62.1,69.0
51.5,68.7,62.1,69.0
10.5,68.7,62.1,69.0
8.0,68.7,62.1,69.0
6.9,68.7,62.1,69.0
15.0,68.9,62.1,69.0
9.9,68.9,62.1,69.0
7.5,68.9,62.1,69.0
9.3,68.9,62.1,69.0
10.3,68.8,62.1,69.0
60.1,68.5,62.1,69.0
36.0,68.7,62.1,69.0
36.9,68.7,62.1,69.0
15.9,68.7,62.1,69.0
5.0,68.7,62.1,69.0
5.0,68.7,62.1,69.0
0.0,68.7,62.1,69.0
0.0,68.6,62.1,69.0
9.7,68.6,62.1,69.0
16.4,68.5,62.1,69.0
17.2,68.5,62.1,69.0
17.2,68.5,62.1,69.0
9.6,68.5,62.1,69.0
47.9,68.5,62.1,69.0
31.3,68.5,62.1,69.0
9.1,68.6,62.1,69.0
8.9,68.7,62.1,69.0
11.0,68.7,62.1,69.0
11.9,68.7,62.1,69.0
6.7,68.7,62.1,69.0
9.8,68.7,62.1,69.0
24.5,68.5,62.1,69.0
31.1,68.4,62.1,69.0
12.9,68.4,62.1,69.0
7.5,68.4,62.1,69.0
9.8,68.4,62.1,69.0
20.6,68.4,62.1,69.0
62.6,68.4,62.1,69.0
9.4,68.4,62.1,69.0
24.4,68.4,62.1,69.0
8.7,68.4,62.1,69.0
9.9,68.4,62.1,69.0
9.9,68.4,62.1,69.0
5.6,68.4,62.1,69.0
8.8,68.4,62.1,69.0
32.4,68.4,62.1,69.0
47.9,68.4,62.1,69.0
11.4,68.4,62.1,69.0
22.0,68.4,62.1,69.0
9.3,68.2,62.1,69.0
8.1,68.2,62.1,69.0
18.7,68.2,62.1,69.0
28.7,68.2,62.1,69.0
63.8,68.2,62.1,69.0
32.9,68.4,62.1,69.0
50.0,68.4,62.1,69.0
55.3,68.4,62.1,69.0
16.1,68.4,62.1,69.0
26.4,68.4,62.1,69.0
8.7,68.3,62.1,69.0
7.5,68.3,62.1,69.0
6.9,68.2,62.1,69.0
6.8,68.4,62.1,69.0
5.6,68.4,62.1,69.0
13.6,68.4,62.1,69.0
15.4,68.4,62.1,69.0
14.6,68.4,62.1,69.0
10.4,68.2,62.1,69.0
5.0,68.2,62.1,69.0
6.2,68.2,62.1,69.0
21.6,68.2,62.1,69.0
11.7,68.2,62.1,69.0
6.1,68.2,62.1,69.0
6.2,68.2,62.1,69.0
6.9,68.3,62.1,69.0
14.1,68.3,62.1,69.0
8.2,68.3,62.1,69.0
3.8,68.3,62.1,69.0
6.9,68.3,62.1,69.0
23.7,68.2,62.1,69.0
5.6,68.2,62.1,69.0
16.2,68.0,62.1,69.0
13.9,68.0,62.1,69.0
5.0,68.0,62.1,69.0
8.1,68.2,62.1,69.0
5.5,68.2,62.1,69.0
11.3,68.2,62.1,69.0
8.0,68.2,62.1,69.0
6.2,68.2,62.1,69.0
5.5,68.2,62.1,69.0
6.2,68.2,62.1,69.0
5.0,68.2,62.1,69.0
4.9,68.2,62.1,69.0
5.6,68.2,62.1,69.0
3.1,68.2,62.1,69.0
5.6,68.2,62.1,69.0
4.3,68.2,62.1,69.0
3.1,68.2,62.1,69.0
8.0,68.2,62.1,69.0
3.8,68.2,62.1,69.0
4.4,68.3,62.1,69.0
5.0,68.3,62.1,69.0
3.7,68.3,62.1,69.0
6.1,68.3,62.1,69.0
3.8,68.3,62.1,69.0
2.5,68.3,62.1,69.0
4.4,68.3,62.1,69.0
3.7,68.3,62.1,69.0
11.7,68.3,62.1,69.0
4.4,68.3,62.1,69.0
5.5,68.3,62.1,69.0
4.3,68.3,62.1,69.0
3.8,68.3,62.1,69.0
8.5,68.3,62.1,69.0
6.1,68.3,62.1,69.0
3.1,68.3,62.1,69.0
4.3,68.3,62.1,69.0
5.6,68.3,62.1,69.0
5.6,68.3,62.1,69.0
4.2,68.3,62.1,69.0
3.1,68.3,62.1,69.0
0.0,68.3,62.1,69.0
0.0,68.3,62.1,69.0
3.9,68.3,62.1,69.0
3.1,68.3,62.1,69.0
3.7,68.3,62.1,69.0
14.2,68.3,62.1,69.0
11.7,68.3,62.1,69.0
15.6,68.3,62.1,69.0
4.3,68.3,62.1,69.0
16.8,68.3,62.1,69.0
10.4,68.4,62.1,69.0
4.3,68.4,62.1,69.0
29.4,68.4,62.1,69.0
23.6,68.4,62.1,69.0
18.8,68.4,62.1,69.0
16.0,68.4,62.1,69.0
4.4,68.4,62.1,69.0
6.8,68.4,62.1,69.0
4.9,68.4,62.1,69.0
8.6,68.4,62.1,69.0
8.6,68.4,62.1,69.0
3.1,68.4,62.1,69.0
5.0,68.4,62.1,69.0
3.1,68.4,62.1,69.0
5.5,68.4,62.1,69.0
3.8,68.4,62.1,69.0
4.9,68.4,62.1,69.0
6.2,68.4,62.1,69.0
5.6,68.4,62.1,69.0
5.0,68.4,62.1,69.0
4.3,68.4,62.1,69.0
2.5,68.4,62.1,69.0
4.4,68.4,62.1,69.0
5.6,68.4,62.1,69.0
8.6,68.4,62.1,69.0
0.0,68.4,62.1,69.0
0.0,68.4,62.1,69.0
5.8,68.4,62.1,69.0
7.0,68.4,62.1,69.0
7.5,68.4,62.1,69.0
5.0,68.4,62.1,69.0
0.0,68.4,62.1,69.0
4.4,68.3,62.1,69.0
6.7,68.3,62.1,69.0
3.7,68.3,62.1,69.0
4.9,68.3,62.1,69.0
0.0,68.3,62.1,69.0
4.2,68.3,62.1,69.0
5.6,68.3,62.1,69.0
4.4,68.3,62.1,69.0
6.8,68.3,62.1,69.0
4.9,68.3,62.1,69.0
8.7,68.3,62.1,69.0
8.9,68.3,62.1,69.0
10.3,68.2,62.1,69.0
3.8,68.2,62.1,69.0
0.0,68.2,62.1,69.0
7.7,68.2,62.1,69.0
9.3,68.4,62.1,69.0
0.0,68.4,62.1,69.0
0.0,68.4,62.1,69.0
0.0,68.4,62.1,69.0
36.3,68.4,62.1,69.0
5.1,68.4,62.1,69.0
5.6,68.4,62.1,69.0
8.1,68.0,62.1,69.0
6.1,68.0,62.1,69.0
5.6,68.0,62.1,69.0
3.7,67.9,62.1,69.0
4.9,67.9,62.1,69.0
5.6,67.9,62.1,69.0
5.6,67.9,62.1,69.0
4.4,67.9,62.1,69.0
3.8,67.9,62.1,69.0
4.4,67.9,62.1,69.0
3.6,67.9,62.1,69.0
5.5,67.9,62.1,69.0
5.0,67.9,62.1,69.0
7.4,67.9,62.1,69.0
3.8,67.9,62.1,69.0
4.3,67.9,62.1,69.0
0.0,67.9,62.1,69.0
5.8,67.9,62.1,69.0
5.6,67.9,62.1,69.0
5.7,67.9,62.1,69.0
5.6,67.9,62.1,69.0
6.2,67.9,62.1,69.0
4.4,67.9,62.1,69.0
6.7,67.9,62.1,69.0
5.0,67.9,62.1,69.0
5.6,67.9,62.1,69.0
5.6,67.9,62.1,69.0
5.6,67.9,62.1,69.0
6.2,67.9,62.1,69.0
3.7,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
5.4,67.9,62.1,69.0
3.8,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
5.0,67.9,62.1,69.0
3.1,67.9,62.1,69.0
5.7,67.9,62.1,69.0
6.1,67.9,62.1,69.0
0.0,67.9,62.1,69.0
5.9,67.9,62.1,69.0
3.1,67.9,62.1,69.0
4.4,67.9,62.1,69.0
5.0,67.9,62.1,69.0
3.7,67.9,62.1,69.0
6.8,67.9,62.1,69.0
10.0,68.1,62.1,69.0
0.0,68.1,62.1,69.0
0.0,68.1,62.1,69.0
0.0,68.1,62.1,69.0
5.6,68.1,62.1,69.0
3.8,68.1,62.1,69.0
4.4,68.1,62.1,69.0
3.1,68.1,62.1,69.0
3.8,68.1,62.1,69.0
2.5,68.1,62.1,69.0
4.9,67.9,62.1,69.0
4.3,67.9,62.1,69.0
3.8,67.9,62.1,69.0
4.4,67.9,62.1,69.0
5.0,67.9,62.1,69.0
5.5,67.9,62.1,69.0
3.1,67.9,62.1,69.0
3.7,67.9,62.1,69.0
5.0,67.9,62.1,69.0
2.5,67.9,62.1,69.0
4.9,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
4.5,67.9,62.1,69.0
5.0,67.9,62.1,69.0
3.1,67.9,62.1,69.0
3.1,67.9,62.1,69.0
5.5,67.9,62.1,69.0
3.7,67.9,62.1,69.0
3.8,67.9,62.1,69.0
4.3,67.9,62.1,69.0
4.3,67.9,62.1,69.0
2.5,67.9,62.1,69.0
5.4,67.9,62.1,69.0
3.8,67.8,62.1,69.0
3.7,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
5.6,67.8,62.1,69.0
3.1,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
3.9,67.8,62.1,69.0
4.4,67.8,62.1,69.0
3.7,67.8,62.1,69.0
2.5,67.8,62.1,69.0
11.7,67.8,62.1,69.0
6.9,67.8,62.1,69.0
6.2,67.8,62.1,69.0
7.4,67.8,62.1,69.0
4.3,67.8,62.1,69.0
3.8,67.8,62.1,69.0
5.5,67.8,62.1,69.0
5.5,67.8,62.1,69.0
6.2,67.8,62.1,69.0
5.6,67.8,62.1,69.0
2.5,67.8,62.1,69.0
5.0,67.8,62.1,69.0
6.3,67.7,62.1,69.0
7.4,67.6,62.1,69.0
4.3,67.6,62.1,69.0
0.0,67.6,62.1,69.0
4.6,67.6,62.1,69.0
5.6,67.6,62.1,69.0
0.0,67.6,62.1,69.0
0.0,67.6,62.1,69.0
0.0,67.6,62.1,69.0
4.4,67.6,62.1,69.0
4.4,67.6,62.1,69.0
6.6,67.6,62.1,69.0
5.0,67.6,62.1,69.0
5.0,67.6,62.1,69.0
5.7,67.6,62.1,69.0
5.1,67.6,62.1,69.0
5.5,67.6,62.1,69.0
6.2,67.6,62.1,69.0
3.8,67.6,62.1,69.0
3.7,67.6,62.1,69.0
5.0,67.6,62.1,69.0
3.7,67.6,62.1,69.0
5.1,67.6,62.1,69.0
4.9,67.6,62.1,69.0
4.3,67.6,62.1,69.0
2.5,67.6,62.1,69.0
4.3,67.6,62.1,69.0
5.0,67.6,62.1,69.0
4.4,67.6,62.1,69.0
3.1,67.6,62.1,69.0
5.5,67.5,62.1,69.0
5.6,67.5,62.1,69.0
3.2,67.5,62.1,69.0
4.3,67.5,62.1,69.0
6.2,67.5,62.1,69.0
4.3,67.5,62.1,69.0
7.4,67.5,62.1,69.0
3.8,67.5,62.1,69.0
9.3,67.5,62.1,69.0
6.9,67.5,62.1,69.0
9.4,68.0,62.1,69.0
12.9,68.0,62.1,69.0
8.1,68.0,62.1,69.0
0.0,68.3,62.1,69.0
7.8,68.3,62.1,69.0
3.7,68.3,62.1,69.0
19.9,68.4,62.1,69.0
8.4,68.4,62.1,69.0
5.7,68.4,62.1,69.0
27.0,68.4,62.1,69.0
2.5,68.4,62.1,69.0
5.6,68.4,62.1,69.0
7.5,67.9,62.1,69.0
0.0,67.9,62.1,69.0
3.4,67.9,62.1,69.0
4.4,67.9,62.1,69.0
3.6,67.9,62.1,69.0
6.8,67.9,62.1,69.0
5.5,67.9,62.1,69.0
3.1,67.9,62.1,69.0
4.9,67.9,62.1,69.0
3.7,67.9,62.1,69.0
4.3,67.9,62.1,69.0
6.2,67.9,62.1,69.0
6.3,67.9,62.1,69.0
7.9,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
4.5,67.9,62.1,69.0
4.2,67.9,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
5.0,67.8,62.1,69.0
5.5,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
5.3,67.8,62.1,69.0
3.1,67.8,62.1,69.0
4.3,67.8,62.1,69.0
5.6,67.8,62.1,69.0
5.5,67.8,62.1,69.0
3.8,67.8,62.1,69.0
4.9,67.8,62.1,69.0
3.1,67.8,62.1,69.0
6.2,67.8,62.1,69.0
3.8,67.8,62.1,69.0
4.9,67.8,62.1,69.0
6.8,67.8,62.1,69.0
5.6,67.8,62.1,69.0
4.3,67.8,62.1,69.0
5.0,67.8,62.1,69.0
3.7,67.8,62.1,69.0
3.1,67.8,62.1,69.0
6.7,67.8,62.1,69.0
5.7,67.8,62.1,69.0
0.0,67.8,62.1,69.0
3.7,67.8,62.1,69.0
3.1,67.8,62.1,69.0
6.8,67.8,62.1,69.0
7.3,67.8,62.1,69.0
5.0,67.8,62.1,69.0
3.1,67.8,62.1,69.0
2.5,67.8,62.1,69.0
3.1,67.8,62.1,69.0
5.5,67.8,62.1,69.0
5.0,67.8,62.1,69.0
5.6,67.8,62.1,69.0
2.5,67.8,62.1,69.0
2.5,67.8,62.1,69.0
7.5,67.8,62.1,69.0
5.0,67.8,62.1,69.0
4.9,67.8,62.1,69.0
1.9,67.8,62.1,69.0
3.7,67.8,62.1,69.0
5.0,67.8,62.1,69.0
3.1,67.8,62.1,69.0
3.1,67.8,62.1,69.0
3.7,67.8,62.1,69.0
4.4,67.8,62.1,69.0
3.7,67.8,62.1,69.0
4.4,67.8,62.1,69.0
4.3,67.8,62.1,69.0
4.3,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
4.2,67.8,62.1,69.0
3.1,67.8,62.1,69.0
8.7,67.8,62.1,69.0
